0,1
174.76555839727197,0.9841642228739003
341.00596760443307,0.9586510263929618
434.7826086956522,0.9366568914956012
532.8218243819267,0.9093841642228739
622.3358908780904,0.8812316715542522
724.6376811594204,0.852199413489736
801.3640238704178,0.8275659824046921
907.9283887468031,0.804692082111437
1057.1184995737426,0.7712609970674487
1202.0460358056266,0.7448680351906158
1312.8729752770673,0.7255131964809385
1453.5379369138961,0.7043988269794721
1594.2028985507247,0.6850439882697947
1764.7058823529412,0.6639296187683285
1909.6334185848254,0.6480938416422287
2075.8738277919865,0.6304985337243402
2220.8013640238705,0.6190615835777127
2352.9411764705883,0.6067448680351906
2480.8184143222506,0.5970674486803519
2617.220801364024,0.589149560117302
2779.19863597613,0.5777126099706744
2941.1764705882356,0.5680351906158358
3103.1543052003412,0.5592375366568916
3273.6572890025577,0.5504398826979472
3422.847399829497,0.5434017595307918
3567.774936061381,0.5372434017595308
3708.4398976982097,0.5328445747800586
3844.8422847399834,0.5275659824046921
4002.5575447570336,0.5222873900293254
4151.747655583973,0.5187683284457478
4322.2506393861895,0.5134897360703812
4492.753623188406,0.509090909090909
4650.468883205456,0.5064516129032258
4808.1841432225065,0.5038123167155425
5000,0.5029325513196481
